rank,app_id,title
31,color.number.paint.pixle.art.sort.jigsaw,"Jewel Coloring"
32,com.vitastudio.mahjong,"비타 마작(Vita Mahjong)"
33,com.puzzlegames.puzzlebrickslegend,"컬러블록: 콤보 블라스트(Color Block)"
34,com.run.tower.defense,"킹샷:Kingshot"
35,com.fatmerge.global,"테이스티 트레블: 합성 게임"
36,com.nebula.mahjongtile,"마작 블래스트 (Mahjong Blast)"
37,com.xman.kr.gp,"X 클래시"
38,com.Chillgaming.oneState,"OneState RP: 온라인 롤플레잉"
39,com.king.candycrushsaga,"캔디크러쉬사가 (Candy Crush Saga)"
40,beats.color.sing.star.rush,"피아노타일9: 리듬게임 음악·노래·음악·케이팝"
41,com.supercell.brawlstars,"브롤스타즈"
42,com.phs.global,"라스트 어사일럼: 페스트"
43,com.warrior.screw.gp,"나사 풀기 대작전"
44,com.dreamgames.royalkingdom,"로얄 킹덤 (Royal Kingdom)"
45,com.bhk.newslgkr,"삼국지: 천하결전"
46,com.chirpysort.game.android,"Chirpy Sort: Bird Color Puzzle"
47,com.leap.searchit,"Search It – 숨은그림찾기"
48,com.dreamgames.royalmatch,"로얄 매치 Royal Match"
49,com.basakansoft.jobmaker,"취준생 키우기 : 취업 시뮬레이션 게임"
50,com.hollywood.merge,"할리우드 머지"
51,com.soccer.score.star,"사커 슈퍼스타 (Soccer Superstar)"
52,com.nexon.ma,"메이플 키우기"
53,com.kr.lfhsgp,"그레이 사가"
54,com.rummikubfree,"Rummikub"
55,com.funplus.ts.global,"타일 서바이벌"
56,com.robtopx.geometryjumplite,"Geometry Dash Lite"
57,net.gameduo.gv,"캣 히어로 : 방치형 RPG"
58,com.youmusic.magictiles,"매직 타일 3: 피아노 게임 케이팝 노래"
59,com.nflystudio.InfiniteStaircase,"무한의 계단"
60,com.unept.leveldevil,"Level Devil - NOT A Troll Game"
61,com.wood.block.sudoku.puzzle.bm,"Block Crush: 블록블라스트 퍼즐게임"
62,com.xmh.rpg.kr.an,"스카이 어비스: 혈맹의 서약"
63,jigsaw.solitaire.match.games.free,"지그소 드롭: 솔리테어 퍼즐"
64,com.gof.global,"WOS: 화이트아웃 서바이벌"
65,com.riftsky.mhg.kr.gp,"더 코지 플로리스트"
66,com.dlw.kr.google,"시티 데몬헌터즈: 각성자들"
67,sorting.games.goods.sort.triple.match3d.puzzle.stuff,"상품 분류 게임: 3D 퍼즐"
68,com.playrix.township,"꿈의 마을 (Township)"
69,com.innersloth.spacemafia,"Among Us"
70,word.games.puzzle.offline.games,"낱말퀴즈-단어&단어게임&두뇌 훈련&현실적인 게임"
71,com.daerigame.rellion,"렐리온: NPC들의 생존기"
72,com.netmarble.ma9bkr,"마구마구 2026: 풀체인지"
73,arrow.maze.escape.out.puzzle.logic,"Arrow Path: Puzzle Escape"
74,com.pocket.sort.coin.puzzle.game,"포켓 정렬 (Pocket Sort): 동전 병합 퍼즐"
75,com.Gaggle.fun.GooseGooseDuck,"Goose Goose Duck"
76,com.cedargames.mysterytown,"미스터리 타운: 합성 게임 (Mystery Town)"
77,com.gamedots.seasideescape,"씨사이드 익스케이프: 합성 & 스토리 게임"
78,com.epicoro.castleclashers,"Castle Busters"
79,com.brain.logic.joygame,"Brain Puzzle 2: Logic Twist"
80,easy.sudoku.puzzle.solver.free,"스도쿠 - 클래식 스도쿠 퍼즐"
81,com.oakever.tiletrip,"Tile Explorer - 트리플 매치"
82,com.brain.crazy.joygame,"Brain Puzzle 3: Crazy Mind"
83,app.gajami.keycap,"딸깍 - 키캡게임"
84,com.arrow.madness.games.arrows.escape.puzzle.game,"Maze Madness - 두뇌 퍼즐"
85,com.naddic.bbhero,"별별히어로 : RPG 맛집"
86,com.wemade.golfsc,"골프 슈퍼 크루 : 실시간 골프 게임"
87,supa.game.mala,"마라마스터 : 인형계, 포토카드 포장, 마라탕 먹방"
88,com.su.kg3.gb,"포춘 헌터: 골든 사가"
89,com.sled.surfers.game,"Sled Surfers  - 슬로프 어드벤처"
90,com.cyphergames.royalsmash,"Royal Smash! : Physics Puzzle"
91,com.superbox.aos.suikagame,"멜론 메이커 : 과일 파티"
92,com.pocketchamps.game,"포켓 챔프: 3D 레이싱 게임"
93,find.difference.spot.differences.hidden.puzzle.games.free,"차이점 - 찾기 & 발견하기"
94,com.lucky.arrow.out.path,"Lucky Arrow Out"
95,com.arrow.out,"Point Out: Color Escape Puzzle"
96,com.Gameplete.CardFantasy,"트리플 판타지 : 카드 전략 수집형 RPG"
97,com.readygo.barrel.gp,"라스트 Z: 서바이벌 슈터"
98,jigsolitaire.jigsort.jigsaw.solitaire.puzzle,"Jigsort™ 퍼즐: 혼자 즐기는 재미"
99,com.yoyogames.love.makeover.dressup.dating.crush.game,"Love Makeover: 패션 스타일링"
100,com.liteorange.hometopia,"Frost Valley™: Merge & Story"
